service_id,date,exception_type
BB00100050_050BB026,20170112,1
BB00100050_050BB027,20170112,1
BB00100050_050BB028,20170112,1
BB00100050_050BB029,20170112,1
BB00100050_050BB030,20170112,1
BB00100050_050BB031,20170112,1
BB00100050_050BB032,20170112,1
BB00100050_050BB033,20170112,1
BB00100050_050BB001,20170113,1
BB00100050_050BB002,20170113,1
BB00100050_050BB003,20170113,1
BB00100050_050BB004,20170113,1
BB00100050_050BB005,20170113,1
BB00100050_050BB006,20170113,1
BB00100050_050BB007,20170113,1
BB00100050_050BB008,20170113,1
BB00100050_050BB009,20170113,1
BB00100050_050BB010,20170113,1
BB00100050_050BB011,20170113,1
BB00100050_050BB012,20170113,1
BB00100050_050BB013,20170113,1
BB00100050_050BB014,20170113,1
BB00100050_050BB015,20170113,1
BB00100050_050BB016,20170113,1
BB00100050_050BB017,20170113,1
BB00100050_050BB018,20170113,1
BB00100050_050BB019,20170113,1
BB00100050_050BB020,20170113,1
BB00100050_050BB021,20170113,1
BB00100050_050BB022,20170113,1
BB00100050_050BB023,20170113,1
BB00100050_050BB024,20170113,1
BB00100050_050BB025,20170113,1
BB00100050_050BB026,20170113,1
BB00100050_050BB027,20170113,1
BB00100050_050BB028,20170113,1
BB00100050_050BB029,20170113,1
BB00100050_050BB030,20170113,1
BB00100050_050BB031,20170113,1
BB00100050_050BB032,20170113,1
BB00100050_050BB033,20170113,1
BB00100050_050BB001,20170115,1
BB00100050_050BB002,20170115,1
BB00100050_050BB003,20170115,1
BB00100050_050BB004,20170115,1
BB00100050_050BB005,20170115,1
BB00100050_050BB006,20170115,1
BB00100050_050BB007,20170115,1
BB00100050_050BB008,20170115,1
BB00100050_050BB009,20170115,1
BB00100050_050BB010,20170115,1
BB00100050_050BB011,20170115,1
BB00100050_050BB012,20170115,1
BB00100050_050BB013,20170115,1
BB00100050_050BB014,20170115,1
BB00100050_050BB015,20170115,1
BB00100050_050BB016,20170115,1
BB00100050_050BB017,20170115,1
BB00100050_050BB018,20170115,1
BB00100050_050BB019,20170115,1
BB00100050_050BB020,20170115,1
BB00100050_050BB021,20170115,1
BB00100050_050BB022,20170115,1
BB00100050_050BB023,20170115,1
BB00100050_050BB024,20170115,1
BB00100050_050BB025,20170115,1
BB00100050_050BB026,20170115,1
BB00100050_050BB027,20170115,1
BB00100050_050BB028,20170115,1
BB00100050_050BB029,20170115,1
BB00100050_050BB030,20170115,1
BB00100050_050BB031,20170115,1
BB00100050_050BB032,20170115,1
BB00100050_050BB033,20170115,1
BB00100050_050BB001,20170116,1
BB00100050_050BB002,20170116,1
BB00100050_050BB003,20170116,1
BB00100050_050BB004,20170116,1
BB00100050_050BB005,20170116,1
BB00100050_050BB006,20170116,1
BB00100050_050BB007,20170116,1
BB00100050_050BB008,20170116,1
BB00100050_050BB009,20170116,1
BB00100050_050BB010,20170116,1
BB00100050_050BB011,20170116,1
BB00100050_050BB012,20170116,1
BB00100050_050BB013,20170116,1
BB00100050_050BB014,20170116,1
BB00100050_050BB015,20170116,1
BB00100050_050BB016,20170116,1
BB00100050_050BB017,20170116,1
BB00100050_050BB018,20170116,1
BB00100050_050BB019,20170116,1
BB00100050_050BB020,20170116,1
BB00100050_050BB021,20170116,1
BB00100050_050BB022,20170116,1
BB00100050_050BB023,20170116,1
BB00100050_050BB024,20170116,1
BB00100050_050BB025,20170116,1
BB00100050_050BB026,20170116,1
BB00100050_050BB027,20170116,1
BB00100050_050BB028,20170116,1
BB00100050_050BB029,20170116,1
BB00100050_050BB030,20170116,1
BB00100050_050BB031,20170116,1
BB00100050_050BB032,20170116,1
BB00100050_050BB033,20170116,1
BB00100050_050BB001,20170117,1
BB00100050_050BB002,20170117,1
BB00100050_050BB003,20170117,1
BB00100050_050BB004,20170117,1
BB00100050_050BB005,20170117,1
BB00100050_050BB006,20170117,1
BB00100050_050BB007,20170117,1
BB00100050_050BB008,20170117,1
BB00100050_050BB009,20170117,1
BB00100050_050BB010,20170117,1
BB00100050_050BB011,20170117,1
BB00100050_050BB012,20170117,1
BB00100050_050BB013,20170117,1
BB00100050_050BB014,20170117,1
BB00100050_050BB015,20170117,1
BB00100050_050BB016,20170117,1
BB00100050_050BB017,20170117,1
BB00100050_050BB018,20170117,1
BB00100050_050BB019,20170117,1
BB00100050_050BB020,20170117,1
BB00100050_050BB021,20170117,1
BB00100050_050BB022,20170117,1
BB00100050_050BB023,20170117,1
BB00100050_050BB024,20170117,1
BB00100050_050BB025,20170117,1
BB00100050_050BB026,20170117,1
BB00100050_050BB027,20170117,1
BB00100050_050BB028,20170117,1
BB00100050_050BB029,20170117,1
BB00100050_050BB030,20170117,1
BB00100050_050BB031,20170117,1
BB00100050_050BB032,20170117,1
BB00100050_050BB033,20170117,1
BB00100050_050BB001,20170118,1
BB00100050_050BB002,20170118,1
BB00100050_050BB003,20170118,1
BB00100050_050BB004,20170118,1
BB00100050_050BB005,20170118,1
BB00100050_050BB006,20170118,1
BB00100050_050BB007,20170118,1
BB00100050_050BB008,20170118,1
BB00100050_050BB009,20170118,1
BB00100050_050BB010,20170118,1
BB00100050_050BB011,20170118,1
BB00100050_050BB012,20170118,1
BB00100050_050BB013,20170118,1
BB00100050_050BB014,20170118,1
BB00100050_050BB015,20170118,1
BB00100050_050BB016,20170118,1
BB00100050_050BB017,20170118,1
BB00100050_050BB018,20170118,1
BB00100050_050BB019,20170118,1
BB00100050_050BB020,20170118,1
BB00100050_050BB021,20170118,1
BB00100050_050BB022,20170118,1
BB00100050_050BB023,20170118,1
BB00100050_050BB024,20170118,1
BB00100050_050BB025,20170118,1
BB00100050_050BB026,20170118,1
BB00100050_050BB027,20170118,1
BB00100050_050BB028,20170118,1
BB00100050_050BB029,20170118,1
BB00100050_050BB030,20170118,1
BB00100050_050BB031,20170118,1
BB00100050_050BB032,20170118,1
BB00100050_050BB033,20170118,1
BB00100050_050BB001,20170119,1
BB00100050_050BB002,20170119,1
BB00100050_050BB003,20170119,1
BB00100050_050BB004,20170119,1
BB00100050_050BB005,20170119,1
BB00100050_050BB006,20170119,1
BB00100050_050BB007,20170119,1
BB00100050_050BB008,20170119,1
BB00100050_050BB009,20170119,1
BB00100050_050BB010,20170119,1
BB00100050_050BB011,20170119,1
BB00100050_050BB012,20170119,1
BB00100050_050BB013,20170119,1
BB00100050_050BB014,20170119,1
BB00100050_050BB015,20170119,1
BB00100050_050BB016,20170119,1
BB00100050_050BB017,20170119,1
BB00100050_050BB018,20170119,1
BB00100050_050BB019,20170119,1
BB00100050_050BB020,20170119,1
BB00100050_050BB021,20170119,1
BB00100050_050BB022,20170119,1
BB00100050_050BB023,20170119,1
BB00100050_050BB024,20170119,1
BB00100050_050BB025,20170119,1
BB00100050_050BB026,20170119,1
BB00100050_050BB027,20170119,1
BB00100050_050BB028,20170119,1
BB00100050_050BB029,20170119,1
BB00100050_050BB030,20170119,1
BB00100050_050BB031,20170119,1
BB00100050_050BB032,20170119,1
BB00100050_050BB033,20170119,1
BB00100050_050BB001,20170120,1
BB00100050_050BB002,20170120,1
BB00100050_050BB003,20170120,1
BB00100050_050BB004,20170120,1
BB00100050_050BB005,20170120,1
BB00100050_050BB006,20170120,1
BB00100050_050BB007,20170120,1
BB00100050_050BB008,20170120,1
BB00100050_050BB009,20170120,1
BB00100050_050BB010,20170120,1
BB00100050_050BB011,20170120,1
BB00100050_050BB012,20170120,1
BB00100050_050BB013,20170120,1
BB00100050_050BB014,20170120,1
BB00100050_050BB015,20170120,1
BB00100050_050BB016,20170120,1
BB00100050_050BB017,20170120,1
BB00100050_050BB018,20170120,1
BB00100050_050BB019,20170120,1
BB00100050_050BB020,20170120,1
BB00100050_050BB021,20170120,1
BB00100050_050BB022,20170120,1
BB00100050_050BB023,20170120,1
BB00100050_050BB024,20170120,1
BB00100050_050BB025,20170120,1
BB00100050_050BB026,20170120,1
BB00100050_050BB027,20170120,1
BB00100050_050BB028,20170120,1
BB00100050_050BB029,20170120,1
BB00100050_050BB030,20170120,1
BB00100050_050BB031,20170120,1
BB00100050_050BB032,20170120,1
BB00100050_050BB033,20170120,1
BB00100050_050BB001,20170123,1
BB00100050_050BB002,20170123,1
BB00100050_050BB003,20170123,1
BB00100050_050BB004,20170123,1
BB00100050_050BB005,20170123,1
BB00100050_050BB006,20170123,1
BB00100050_050BB007,20170123,1
BB00100050_050BB008,20170123,1
BB00100050_050BB009,20170123,1
BB00100050_050BB010,20170123,1
BB00100050_050BB011,20170123,1
BB00100050_050BB012,20170123,1
BB00100050_050BB013,20170123,1
BB00100050_050BB014,20170123,1
BB00100050_050BB015,20170123,1
BB00100050_050BB016,20170123,1
BB00100050_050BB017,20170123,1
BB00100050_050BB018,20170123,1
BB00100050_050BB019,20170123,1
BB00100050_050BB020,20170123,1
BB00100050_050BB021,20170123,1
BB00100050_050BB022,20170123,1
BB00100050_050BB023,20170123,1
BB00100050_050BB024,20170123,1
BB00100050_050BB025,20170123,1
BB00100050_050BB026,20170123,1
BB00100050_050BB027,20170123,1
BB00100050_050BB028,20170123,1
BB00100050_050BB029,20170123,1
BB00100050_050BB030,20170123,1
BB00100050_050BB031,20170123,1
BB00100050_050BB032,20170123,1
BB00100050_050BB033,20170123,1
BB00100050_050BB001,20170124,1
BB00100050_050BB002,20170124,1
BB00100050_050BB003,20170124,1
BB00100050_050BB004,20170124,1
BB00100050_050BB005,20170124,1
BB00100050_050BB006,20170124,1
BB00100050_050BB007,20170124,1
BB00100050_050BB008,20170124,1
BB00100050_050BB009,20170124,1
BB00100050_050BB010,20170124,1
BB00100050_050BB011,20170124,1
BB00100050_050BB012,20170124,1
BB00100050_050BB013,20170124,1
BB00100050_050BB014,20170124,1
BB00100050_050BB015,20170124,1
BB00100050_050BB016,20170124,1
BB00100050_050BB017,20170124,1
BB00100050_050BB018,20170124,1
BB00100050_050BB019,20170124,1
BB00100050_050BB020,20170124,1
BB00100050_050BB021,20170124,1
BB00100050_050BB022,20170124,1
BB00100050_050BB023,20170124,1
BB00100050_050BB024,20170124,1
BB00100050_050BB025,20170124,1
BB00100050_050BB026,20170124,1
BB00100050_050BB027,20170124,1
BB00100050_050BB028,20170124,1
BB00100050_050BB029,20170124,1
BB00100050_050BB030,20170124,1
BB00100050_050BB031,20170124,1
BB00100050_050BB032,20170124,1
BB00100050_050BB033,20170124,1
BB00100050_050BB001,20170125,1
BB00100050_050BB002,20170125,1
BB00100050_050BB003,20170125,1
BB00100050_050BB004,20170125,1
BB00100050_050BB005,20170125,1
BB00100050_050BB006,20170125,1
BB00100050_050BB007,20170125,1
BB00100050_050BB008,20170125,1
BB00100050_050BB009,20170125,1
BB00100050_050BB010,20170125,1
BB00100050_050BB011,20170125,1
BB00100050_050BB012,20170125,1
BB00100050_050BB013,20170125,1
BB00100050_050BB014,20170125,1
BB00100050_050BB015,20170125,1
BB00100050_050BB016,20170125,1
BB00100050_050BB017,20170125,1
BB00100050_050BB018,20170125,1
BB00100050_050BB019,20170125,1
BB00100050_050BB020,20170125,1
BB00100050_050BB021,20170125,1
BB00100050_050BB022,20170125,1
BB00100050_050BB023,20170125,1
BB00100050_050BB024,20170125,1
BB00100050_050BB025,20170125,1
BB00100050_050BB026,20170125,1
BB00100050_050BB027,20170125,1
BB00100050_050BB028,20170125,1
BB00100050_050BB029,20170125,1
BB00100050_050BB030,20170125,1
BB00100050_050BB031,20170125,1
BB00100050_050BB032,20170125,1
BB00100050_050BB033,20170125,1
BB00100050_050BB001,20170126,1
BB00100050_050BB002,20170126,1
BB00100050_050BB003,20170126,1
BB00100050_050BB004,20170126,1
BB00100050_050BB005,20170126,1
BB00100050_050BB006,20170126,1
BB00100050_050BB007,20170126,1
BB00100050_050BB008,20170126,1
BB00100050_050BB009,20170126,1
BB00100050_050BB010,20170126,1
BB00100050_050BB011,20170126,1
BB00100050_050BB012,20170126,1
BB00100050_050BB013,20170126,1
BB00100050_050BB014,20170126,1
BB00100050_050BB015,20170126,1
BB00100050_050BB016,20170126,1
BB00100050_050BB017,20170126,1
BB00100050_050BB018,20170126,1
BB00100050_050BB019,20170126,1
BB00100050_050BB020,20170126,1
BB00100050_050BB021,20170126,1
BB00100050_050BB022,20170126,1
BB00100050_050BB023,20170126,1
BB00100050_050BB024,20170126,1
BB00100050_050BB025,20170126,1
BB00100050_050BB026,20170126,1
BB00100050_050BB027,20170126,1
BB00100050_050BB028,20170126,1
BB00100050_050BB029,20170126,1
BB00100050_050BB030,20170126,1
BB00100050_050BB031,20170126,1
BB00100050_050BB032,20170126,1
BB00100050_050BB033,20170126,1
BB00100050_050BB001,20170127,1
BB00100050_050BB002,20170127,1
BB00100050_050BB003,20170127,1
BB00100050_050BB004,20170127,1
BB00100050_050BB005,20170127,1
BB00100050_050BB006,20170127,1
BB00100050_050BB007,20170127,1
BB00100050_050BB008,20170127,1
BB00100050_050BB009,20170127,1
BB00100050_050BB010,20170127,1
BB00100050_050BB011,20170127,1
BB00100050_050BB012,20170127,1
BB00100050_050BB013,20170127,1
BB00100050_050BB014,20170127,1
BB00100050_050BB015,20170127,1
BB00100050_050BB016,20170127,1
BB00100050_050BB017,20170127,1
BB00100050_050BB018,20170127,1
BB00100050_050BB019,20170127,1
BB00100050_050BB020,20170127,1
BB00100050_050BB021,20170127,1
BB00100050_050BB022,20170127,1
BB00100050_050BB023,20170127,1
BB00100050_050BB024,20170127,1
BB00100050_050BB025,20170127,1
BB00100050_050BB026,20170127,1
BB00100050_050BB027,20170127,1
BB00100050_050BB028,20170127,1
BB00100050_050BB029,20170127,1
BB00100050_050BB030,20170127,1
BB00100050_050BB031,20170127,1
BB00100050_050BB032,20170127,1
BB00100050_050BB033,20170127,1
BB00100050_050BB001,20170130,1
BB00100050_050BB002,20170130,1
BB00100050_050BB003,20170130,1
BB00100050_050BB004,20170130,1
BB00100050_050BB005,20170130,1
BB00100050_050BB006,20170130,1
BB00100050_050BB007,20170130,1
BB00100050_050BB008,20170130,1
BB00100050_050BB009,20170130,1
BB00100050_050BB010,20170130,1
BB00100050_050BB011,20170130,1
BB00100050_050BB012,20170130,1
BB00100050_050BB013,20170130,1
BB00100050_050BB014,20170130,1
BB00100050_050BB015,20170130,1
BB00100050_050BB016,20170130,1
BB00100050_050BB017,20170130,1
BB00100050_050BB018,20170130,1
BB00100050_050BB019,20170130,1
BB00100050_050BB020,20170130,1
BB00100050_050BB021,20170130,1
BB00100050_050BB022,20170130,1
BB00100050_050BB023,20170130,1
BB00100050_050BB024,20170130,1
BB00100050_050BB025,20170130,1
BB00100050_050BB026,20170130,1
BB00100050_050BB027,20170130,1
BB00100050_050BB028,20170130,1
BB00100050_050BB029,20170130,1
BB00100050_050BB030,20170130,1
BB00100050_050BB031,20170130,1
BB00100050_050BB032,20170130,1
BB00100050_050BB033,20170130,1
BB00100050_050BB001,20170131,1
BB00100050_050BB002,20170131,1
BB00100050_050BB003,20170131,1
BB00100050_050BB004,20170131,1
BB00100050_050BB005,20170131,1
BB00100050_050BB006,20170131,1
BB00100050_050BB007,20170131,1
BB00100050_050BB008,20170131,1
BB00100050_050BB009,20170131,1
BB00100050_050BB010,20170131,1
BB00100050_050BB011,20170131,1
BB00100050_050BB012,20170131,1
BB00100050_050BB013,20170131,1
BB00100050_050BB014,20170131,1
BB00100050_050BB015,20170131,1
BB00100050_050BB016,20170131,1
BB00100050_050BB017,20170131,1
BB00100050_050BB018,20170131,1
BB00100050_050BB019,20170131,1
BB00100050_050BB020,20170131,1
BB00100050_050BB021,20170131,1
BB00100050_050BB022,20170131,1
BB00100050_050BB023,20170131,1
BB00100050_050BB024,20170131,1
BB00100050_050BB025,20170131,1
BB00100050_050BB026,20170131,1
BB00100050_050BB027,20170131,1
BB00100050_050BB028,20170131,1
BB00100050_050BB029,20170131,1
BB00100050_050BB030,20170131,1
BB00100050_050BB031,20170131,1
BB00100050_050BB032,20170131,1
BB00100050_050BB033,20170131,1
BB00100051_060BB002,20170106,1
BB00100051_060BB004,20170106,1
BB00100051_060BB006,20170106,1
BB00100051_060BB008,20170106,1
BB00100051_060BB010,20170106,1
BB00100051_060BB012,20170106,1
BB00100051_060BB014,20170106,1
BB00100051_060BB016,20170106,1
BB00100051_060BB002,20170108,1
BB00100051_060BB004,20170108,1
BB00100051_060BB006,20170108,1
BB00100051_060BB008,20170108,1
BB00100051_060BB010,20170108,1
BB00100051_060BB012,20170108,1
BB00100051_060BB014,20170108,1
BB00100051_060BB016,20170108,1
BB00100051_060BB002,20170109,1
BB00100051_060BB004,20170109,1
BB00100051_060BB006,20170109,1
BB00100051_060BB008,20170109,1
BB00100051_060BB010,20170109,1
BB00100051_060BB012,20170109,1
BB00100051_060BB014,20170109,1
BB00100051_060BB016,20170109,1
BB00100051_060BB002,20170110,1
BB00100051_060BB004,20170110,1
BB00100051_060BB006,20170110,1
BB00100051_060BB008,20170110,1
BB00100051_060BB010,20170110,1
BB00100051_060BB012,20170110,1
BB00100051_060BB014,20170110,1
BB00100051_060BB016,20170110,1
BB00100051_060BB002,20170111,1
BB00100051_060BB004,20170111,1
BB00100051_060BB006,20170111,1
BB00100051_060BB008,20170111,1
BB00100051_060BB010,20170111,1
BB00100051_060BB012,20170111,1
BB00100051_060BB014,20170111,1
BB00100051_060BB016,20170111,1
BB00100051_060BB002,20170112,1
BB00100051_060BB004,20170112,1
BB00100051_060BB006,20170112,1
BB00100051_060BB008,20170112,1
BB00100051_060BB010,20170112,1
BB00100051_060BB012,20170112,1
BB00100051_060BB014,20170112,1
BB00100051_060BB016,20170112,1
BB00100051_060BB002,20170113,1
BB00100051_060BB004,20170113,1
BB00100051_060BB006,20170113,1
BB00100051_060BB008,20170113,1
BB00100051_060BB010,20170113,1
BB00100051_060BB012,20170113,1
BB00100051_060BB014,20170113,1
BB00100051_060BB016,20170113,1
BB00100051_060BB002,20170115,1
BB00100051_060BB004,20170115,1
BB00100051_060BB006,20170115,1
BB00100051_060BB008,20170115,1
BB00100051_060BB010,20170115,1
BB00100051_060BB012,20170115,1
BB00100051_060BB014,20170115,1
BB00100051_060BB016,20170115,1
BB00100051_060BB002,20170116,1
BB00100051_060BB004,20170116,1
BB00100051_060BB006,20170116,1
BB00100051_060BB008,20170116,1
BB00100051_060BB010,20170116,1
BB00100051_060BB012,20170116,1
BB00100051_060BB014,20170116,1
BB00100051_060BB016,20170116,1
BB00100051_060BB002,20170117,1
BB00100051_060BB004,20170117,1
BB00100051_060BB006,20170117,1
BB00100051_060BB008,20170117,1
BB00100051_060BB010,20170117,1
BB00100051_060BB012,20170117,1
BB00100051_060BB014,20170117,1
BB00100051_060BB016,20170117,1
BB00100051_060BB002,20170118,1
BB00100051_060BB004,20170118,1
BB00100051_060BB006,20170118,1
BB00100051_060BB008,20170118,1
BB00100051_060BB010,20170118,1
BB00100051_060BB012,20170118,1
BB00100051_060BB014,20170118,1
BB00100051_060BB016,20170118,1
BB00100051_060BB002,20170119,1
BB00100051_060BB004,20170119,1
BB00100051_060BB006,20170119,1
BB00100051_060BB008,20170119,1
BB00100051_060BB010,20170119,1
BB00100051_060BB012,20170119,1
BB00100051_060BB014,20170119,1
BB00100051_060BB016,20170119,1
BB00100051_060BB002,20170120,1
BB00100051_060BB004,20170120,1
BB00100051_060BB006,20170120,1
BB00100051_060BB008,20170120,1
BB00100051_060BB010,20170120,1
BB00100051_060BB012,20170120,1
BB00100051_060BB014,20170120,1
BB00100051_060BB016,20170120,1
BB00100051_060BB002,20170123,1
BB00100051_060BB004,20170123,1
BB00100051_060BB006,20170123,1
BB00100051_060BB008,20170123,1
BB00100051_060BB010,20170123,1
BB00100051_060BB012,20170123,1
BB00100051_060BB014,20170123,1
BB00100051_060BB016,20170123,1
BB00100051_060BB002,20170124,1
BB00100051_060BB004,20170124,1
BB00100051_060BB006,20170124,1
BB00100051_060BB008,20170124,1
BB00100051_060BB010,20170124,1
BB00100051_060BB012,20170124,1
BB00100051_060BB014,20170124,1
BB00100051_060BB016,20170124,1
BB00100051_060BB002,20170125,1
BB00100051_060BB004,20170125,1
BB00100051_060BB006,20170125,1
BB00100051_060BB008,20170125,1
BB00100051_060BB010,20170125,1
BB00100051_060BB012,20170125,1
BB00100051_060BB014,20170125,1
BB00100051_060BB016,20170125,1
BB00100051_060BB002,20170126,1
BB00100051_060BB004,20170126,1
BB00100051_060BB006,20170126,1
BB00100051_060BB008,20170126,1
BB00100051_060BB010,20170126,1
BB00100051_060BB012,20170126,1
BB00100051_060BB014,20170126,1
BB00100051_060BB016,20170126,1
BB00100051_060BB002,20170127,1
BB00100051_060BB004,20170127,1
BB00100051_060BB006,20170127,1
BB00100051_060BB008,20170127,1
BB00100051_060BB010,20170127,1
BB00100051_060BB012,20170127,1
BB00100051_060BB014,20170127,1
BB00100051_060BB016,20170127,1
BB00100051_060BB002,20170130,1
BB00100051_060BB004,20170130,1
BB00100051_060BB006,20170130,1
BB00100051_060BB008,20170130,1
BB00100051_060BB010,20170130,1
BB00100051_060BB012,20170130,1
BB00100051_060BB014,20170130,1
BB00100051_060BB016,20170130,1
BB00100051_060BB002,20170131,1
BB00100051_060BB004,20170131,1
BB00100051_060BB006,20170131,1
BB00100051_060BB008,20170131,1
BB00100051_060BB010,20170131,1
BB00100051_060BB012,20170131,1
BB00100051_060BB014,20170131,1
BB00100051_060BB016,20170131,1
BB00100053_062BB001,20170106,1
BB00100053_062BB002,20170106,1
BB00100053_062BB003,20170106,1
BB00100053_062BB004,20170106,1
BB00100053_062BB005,20170106,1
BB00100053_062BB006,20170106,1
BB00100053_062BB007,20170106,1
BB00100053_062BB008,20170106,1
BB00100053_062BB009,20170106,1
BB00100053_062BB010,20170106,1
BB00100053_062BB011,20170106,1
BB00100053_062BB012,20170106,1
BB00100053_062BB013,20170106,1
BB00100053_062BB014,20170106,1
BB00100053_062BB015,20170106,1
BB00100053_062BB016,20170106,1
BB00100053_062BB001,20170108,1
BB00100053_062BB002,20170108,1
BB00100053_062BB003,20170108,1
BB00100053_062BB004,20170108,1
BB00100053_062BB005,20170108,1
BB00100053_062BB006,20170108,1
BB00100053_062BB007,20170108,1
BB00100053_062BB008,20170108,1
BB00100053_062BB009,20170108,1
BB00100053_062BB010,20170108,1
BB00100053_062BB011,20170108,1
BB00100053_062BB012,20170108,1
BB00100053_062BB013,20170108,1
BB00100053_062BB014,20170108,1
BB00100053_062BB015,20170108,1
BB00100053_062BB016,20170108,1
BB00100053_062BB001,20170109,1
BB00100053_062BB002,20170109,1
BB00100053_062BB003,20170109,1
BB00100053_062BB004,20170109,1
BB00100053_062BB005,20170109,1
BB00100053_062BB006,20170109,1
BB00100053_062BB007,20170109,1
BB00100053_062BB008,20170109,1
BB00100053_062BB009,20170109,1
BB00100053_062BB010,20170109,1
BB00100053_062BB011,20170109,1
BB00100053_062BB012,20170109,1
BB00100053_062BB013,20170109,1
BB00100053_062BB014,20170109,1
BB00100053_062BB015,20170109,1
BB00100053_062BB016,20170109,1
BB00100053_062BB001,20170110,1
BB00100053_062BB002,20170110,1
BB00100053_062BB003,20170110,1
BB00100053_062BB004,20170110,1
BB00100053_062BB005,20170110,1
BB00100053_062BB006,20170110,1
BB00100053_062BB007,20170110,1
BB00100053_062BB008,20170110,1
BB00100053_062BB009,20170110,1
BB00100053_062BB010,20170110,1
BB00100053_062BB011,20170110,1
BB00100053_062BB012,20170110,1
BB00100053_062BB013,20170110,1
BB00100053_062BB014,20170110,1
BB00100053_062BB015,20170110,1
BB00100053_062BB016,20170110,1
BB00100053_062BB001,20170111,1
BB00100053_062BB002,20170111,1
BB00100053_062BB003,20170111,1
BB00100053_062BB004,20170111,1
BB00100053_062BB005,20170111,1
BB00100053_062BB006,20170111,1
BB00100053_062BB007,20170111,1
BB00100053_062BB008,20170111,1
BB00100053_062BB009,20170111,1
BB00100053_062BB010,20170111,1
BB00100053_062BB011,20170111,1
BB00100053_062BB012,20170111,1
BB00100053_062BB013,20170111,1
BB00100053_062BB014,20170111,1
BB00100053_062BB015,20170111,1
BB00100053_062BB016,20170111,1
BB00100053_062BB001,20170112,1
BB00100053_062BB002,20170112,1
BB00100053_062BB003,20170112,1
BB00100053_062BB004,20170112,1
BB00100053_062BB005,20170112,1
BB00100053_062BB006,20170112,1
BB00100053_062BB007,20170112,1
BB00100053_062BB008,20170112,1
BB00100053_062BB009,20170112,1
BB00100053_062BB010,20170112,1
BB00100053_062BB011,20170112,1
BB00100053_062BB012,20170112,1
BB00100053_062BB013,20170112,1
BB00100053_062BB014,20170112,1
BB00100053_062BB015,20170112,1
BB00100053_062BB016,20170112,1
BB00100053_062BB001,20170113,1
BB00100053_062BB002,20170113,1
BB00100053_062BB003,20170113,1
BB00100053_062BB004,20170113,1
BB00100053_062BB005,20170113,1
BB00100053_062BB006,20170113,1
BB00100053_062BB007,20170113,1
BB00100053_062BB008,20170113,1
BB00100053_062BB009,20170113,1
BB00100053_062BB010,20170113,1
BB00100053_062BB011,20170113,1
BB00100053_062BB012,20170113,1
BB00100053_062BB013,20170113,1
BB00100053_062BB014,20170113,1
BB00100053_062BB015,20170113,1
BB00100053_062BB016,20170113,1
BB00100053_062BB001,20170115,1
BB00100053_062BB002,20170115,1
BB00100053_062BB003,20170115,1
BB00100053_062BB004,20170115,1
BB00100053_062BB005,20170115,1
BB00100053_062BB006,20170115,1
BB00100053_062BB007,20170115,1
BB00100053_062BB008,20170115,1
BB00100053_062BB009,20170115,1
BB00100053_062BB010,20170115,1
BB00100053_062BB011,20170115,1
BB00100053_062BB012,20170115,1
BB00100053_062BB013,20170115,1
BB00100053_062BB014,20170115,1
BB00100053_062BB015,20170115,1
BB00100053_062BB016,20170115,1
BB00100053_062BB001,20170116,1
BB00100053_062BB002,20170116,1
BB00100053_062BB003,20170116,1
BB00100053_062BB004,20170116,1
BB00100053_062BB005,20170116,1
BB00100053_062BB006,20170116,1
BB00100053_062BB007,20170116,1
BB00100053_062BB008,20170116,1
BB00100053_062BB009,20170116,1
BB00100053_062BB010,20170116,1
BB00100053_062BB011,20170116,1
BB00100053_062BB012,20170116,1
BB00100053_062BB013,20170116,1
BB00100053_062BB014,20170116,1
BB00100053_062BB015,20170116,1
BB00100053_062BB016,20170116,1
BB00100053_062BB001,20170117,1
BB00100053_062BB002,20170117,1
BB00100053_062BB003,20170117,1
BB00100053_062BB004,20170117,1
BB00100053_062BB005,20170117,1
BB00100053_062BB006,20170117,1
BB00100053_062BB007,20170117,1
BB00100053_062BB008,20170117,1
BB00100053_062BB009,20170117,1
BB00100053_062BB010,20170117,1
BB00100053_062BB011,20170117,1
BB00100053_062BB012,20170117,1
BB00100053_062BB013,20170117,1
BB00100053_062BB014,20170117,1
BB00100053_062BB015,20170117,1
BB00100053_062BB016,20170117,1
BB00100053_062BB001,20170118,1
BB00100053_062BB002,20170118,1
BB00100053_062BB003,20170118,1
BB00100053_062BB004,20170118,1
BB00100053_062BB005,20170118,1
BB00100053_062BB006,20170118,1
BB00100053_062BB007,20170118,1
BB00100053_062BB008,20170118,1
BB00100053_062BB009,20170118,1
BB00100053_062BB010,20170118,1
BB00100053_062BB011,20170118,1
BB00100053_062BB012,20170118,1
BB00100053_062BB013,20170118,1
BB00100053_062BB014,20170118,1
BB00100053_062BB015,20170118,1
BB00100053_062BB016,20170118,1
BB00100053_062BB001,20170119,1
BB00100053_062BB002,20170119,1
BB00100053_062BB003,20170119,1
BB00100053_062BB004,20170119,1
BB00100053_062BB005,20170119,1
BB00100053_062BB006,20170119,1
BB00100053_062BB007,20170119,1
BB00100053_062BB008,20170119,1
BB00100053_062BB009,20170119,1
BB00100053_062BB010,20170119,1
BB00100053_062BB011,20170119,1
BB00100053_062BB012,20170119,1
BB00100053_062BB013,20170119,1
BB00100053_062BB014,20170119,1
BB00100053_062BB015,20170119,1
BB00100053_062BB016,20170119,1
