stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
1823,50179,50179,Parada,-8.10818606354137,-34.9941749989909,,,,,America/Recife
1935,50291,50291,Parada,-8.10725828197495,-34.993149998861,,,,,America/Recife
1936,50292,50292,Parada,-8.10674717588473,-34.9908083323574,,,,,America/Recife
1937,50293,50293,Parada,-8.10469717315588,-34.9905555544574,,,,,America/Recife
1938,50294,50294,Parada,-8.10320272798594,-34.9903638881955,,,,,America/Recife
1939,50295,50295,Parada,-8.10058050935362,-34.9890777772259,,,,,America/Recife
1738,50045,50045,Parada,-8.10891939855928,-34.9961222215553,,,,,America/Recife
1739,50046,50046,Parada,-8.11179994965138,-34.9956388877841,,,,,America/Recife
1740,50047,50047,Parada,-8.11471106477484,-34.9944805549191,,,,,America/Recife
1741,50048,50048,Parada,-8.1161055084447,-34.9946833330129,,,,,America/Recife
2017,50381,50381,Parada,-8.11787217315371,-34.9948749990244,,,,,America/Recife
1742,50049,50049,Parada,-8.11784161997055,-34.9949666655732,,,,,America/Recife
1743,50050,50050,Parada,-8.11996661565623,-34.9957305550578,,,,,America/Recife
1732,50039,50039,Parada,-8.12091105932152,-34.9969638882963,,,,,America/Recife
1733,50040,50040,Parada,-8.11754994958445,-34.9948277766906,,,,,America/Recife
1734,50041,50041,Parada,-8.1159166157553,-34.9945499988994,,,,,America/Recife
1735,50042,50042,Parada,-8.11406383546271,-34.9944944434973,,,,,America/Recife
1736,50043,50043,Parada,-8.11190273224282,-34.9953833331142,,,,,America/Recife
2002,50366,50366,Parada,-8.11060272812626,-35.0181444441663,,,,,America/Recife
2004,50368,50368,Parada,-8.10610827972892,-35.0190277773675,,,,,America/Recife
1670,40256,40256,Parada,-8.10604717089614,-35.0196805544929,,,,,America/Recife
2005,50369,50369,Parada,-8.10631661809469,-35.0211305545185,,,,,America/Recife
2006,50370,50370,Parada,-8.10665550413711,-35.0233111105281,,,,,America/Recife
2007,50371,50371,Parada,-8.10726383611626,-35.0244361106009,,,,,America/Recife
2008,50372,50372,Parada,-8.10808328425019,-35.0259249990764,,,,,America/Recife
2009,50373,50373,Parada,-8.10975550963483,-35.0259888882508,,,,,America/Recife
2010,50374,50374,Parada,-8.11054995435336,-35.023794443782,,,,,America/Recife
2012,50376,50376,Parada,-8.10723050904779,-35.0206777769932,,,,,America/Recife
2013,50377,50377,Parada,-8.1068471700755,-35.0188472211467,,,,,America/Recife
2014,50378,50378,Parada,-8.10965272766715,-35.0180305552413,,,,,America/Recife
2015,50379,50379,Parada,-8.11040550860455,-35.0180972219748,,,,,America/Recife
1948,50305,50305,Parada,-8.14182217480434,-35.0231833330619,,,,,America/Recife
1949,50306,50306,Parada,-8.14075550648276,-35.0220472211613,,,,,America/Recife
1950,50307,50307,Parada,-8.1392832818663,-35.0214805551132,,,,,America/Recife
1951,50308,50308,Parada,-8.13585550620175,-35.0198916663215,,,,,America/Recife
1958,50315,50315,Parada,-8.13080828552965,-35.0134138879341,,,,,America/Recife
1959,50316,50316,Parada,-8.13033328036979,-35.0182638884269,,,,,America/Recife
1963,50321,50321,Parada,-8.1284221769535,-35.0174999992184,,,,,America/Recife
1962,50319,50319,Parada,-8.12690550604925,-35.016863888223,,,,,America/Recife
1966,50324,50324,Parada,-8.12429995462684,-35.0172194439951,,,,,America/Recife
1968,50326,50326,Parada,-8.11782216979582,-35.0171055550983,,,,,America/Recife
1974,50332,50332,Parada,-8.11703883683047,-35.0163083327751,,,,,America/Recife
1975,50333,50333,Parada,-8.11601661831885,-35.0165166658205,,,,,America/Recife
1976,50334,50334,Parada,-8.11408606216162,-35.0155416659243,,,,,America/Recife
1979,50337,50337,Parada,-8.11694439092901,-35.0164277770732,,,,,America/Recife
1969,50327,50327,Parada,-8.11908883894696,-35.0177055551163,,,,,America/Recife
1970,50328,50328,Parada,-8.11983051037132,-35.0185083324009,,,,,America/Recife
1971,50329,50329,Parada,-8.12148328678927,-35.0190444433381,,,,,America/Recife
1972,50330,50330,Parada,-8.12310828472432,-35.0184944437155,,,,,America/Recife
1961,50318,50318,Parada,-8.12856939864103,-35.0178361107008,,,,,America/Recife
1960,50317,50317,Parada,-8.13051383823175,-35.0182583322595,,,,,America/Recife
1955,50312,50312,Parada,-8.13105273239212,-35.0136249988777,,,,,America/Recife
1952,50309,50309,Parada,-8.13589161851327,-35.0200194438756,,,,,America/Recife
1953,50310,50310,Parada,-8.1395555048832,-35.0217111104863,,,,,America/Recife
1954,50311,50311,Parada,-8.14056939550908,-35.0219916657832,,,,,America/Recife
2108,60117,60117,Parada,-8.06401661582256,-34.9217305546205,,,,,America/Recife
2145,60154,60154,Parada,-8.06452495199025,-34.9230999995034,,,,,America/Recife
2146,60155,60155,Parada,-8.06619994970853,-34.9237138879795,,,,,America/Recife
2147,60156,60156,Parada,-8.06713050800488,-34.9236694439611,,,,,America/Recife
2148,60157,60157,Parada,-8.06755272965799,-34.9222277775013,,,,,America/Recife
2110,60119,60119,Parada,-8.06492495033302,-34.9199111109323,,,,,America/Recife
2111,60120,60120,Parada,-8.06584995124911,-34.9173305549678,,,,,America/Recife
2136,60145,60145,Parada,-8.06633883765184,-34.9169972216752,,,,,America/Recife
2137,60146,60146,Parada,-8.06925828408664,-34.9176416664633,,,,,America/Recife
2138,60147,60147,Parada,-8.07178051111038,-34.9182027773306,,,,,America/Recife
2139,60148,60148,Parada,-8.07458328670224,-34.9184027775079,,,,,America/Recife
2060,60051,60051,Parada,-8.07526384285055,-34.9177999994264,,,,,America/Recife
2061,60052,60052,Parada,-8.07587495183286,-34.9150888879377,,,,,America/Recife
2062,60053,60053,Parada,-8.07655273424842,-34.9128444440222,,,,,America/Recife
2063,60054,60054,Parada,-8.07699440171759,-34.9096472219149,,,,,America/Recife
6069,180440,180440,Parada,-8.07775874295751,-34.9074263191052,,,,,America/Recife
6044,180408,180408,Parada,-8.07504439509944,-34.9074222217677,,,,,America/Recife
7236,PA19572,180409,Parada,-8.07251316914997,-34.9078701661861,,,,,America/Recife
6046,180410,180410,Parada,-8.0710512735315,-34.9080991562431,,,,,America/Recife
6047,180411,180411,Parada,-8.06971106134187,-34.9082805554194,,,,,America/Recife
6048,180412,180412,Parada,-8.06742773302397,-34.908208333034,,,,,America/Recife
6049,180413,180413,Parada,-8.06572773007284,-34.9080499991705,,,,,America/Recife
6070,180442,180442,Parada,-8.06539995100023,-34.907102777064,,,,,America/Recife
6071,180443,180443,Parada,-8.06494162248775,-34.9048999997261,,,,,America/Recife
6072,180444,180444,Parada,-8.06257495280455,-34.9049499989965,,,,,America/Recife
2032,60011,60011,Parada,-8.06155550637678,-34.9027472214529,,,,,America/Recife
6013,180368,180368,Parada,-8.06235272840352,-34.8985638885531,,,,,America/Recife
6035,180390,180390,Parada,-8.06719717156189,-34.8941833331578,,,,,America/Recife
6036,180391,180391,Parada,-8.06837772897454,-34.8916472216028,,,,,America/Recife
5940,180277,180277,Parada,-8.06824439856999,-34.8900138882136,,,,,America/Recife
5941,180278,180278,Parada,-8.06749717748254,-34.8902277773445,,,,,America/Recife
5943,180280,180280,Parada,-8.06539162208271,-34.8864444435806,,,,,America/Recife
5821,180141,180141,Parada,-8.0642860645425,-34.8813972213955,,,,,America/Recife
5823,180143,180143,Parada,-8.06482495430189,-34.8818472218088,,,,,America/Recife
6015,180370,180370,Parada,-8.06290828967406,-34.8963638886931,,,,,America/Recife
6018,180373,180373,Parada,-8.06206661753365,-34.8987861105462,,,,,America/Recife
2033,60012,60012,Parada,-8.06124995004858,-34.9032083323059,,,,,America/Recife
2034,60013,60013,Parada,-8.06140551024483,-34.9069583323736,,,,,America/Recife
6051,180415,180415,Parada,-8.0602202718727,-34.9073498955915,,,,,America/Recife
6073,180445,180445,Parada,-8.06223606636306,-34.9050444439917,,,,,America/Recife
6075,180447,180447,Parada,-8.06531383865302,-34.9070833323414,,,,,America/Recife
6065,180435,180435,Parada,-8.06689995210124,-34.9092722220914,,,,,America/Recife
6066,180436,180436,Parada,-8.06892410364415,-34.9098990600054,,,,,America/Recife
6067,180437,180437,Parada,-8.07070858501444,-34.9096137624886,,,,,America/Recife
7235,PA19571,180438,Parada,-8.07394493510838,-34.9090924345977,,,,,America/Recife
6068,180439,180439,Parada,-8.07563808367077,-34.9090676371534,,,,,America/Recife
2064,60055,60055,Parada,-8.07677772733329,-34.9103861109413,,,,,America/Recife
2065,60056,60056,Parada,-8.07645828679851,-34.9129333324569,,,,,America/Recife
2066,60057,60057,Parada,-8.07574995481406,-34.9152861102623,,,,,America/Recife
2132,60141,60141,Parada,-8.07385273443664,-34.9182499997581,,,,,America/Recife
2133,60142,60142,Parada,-8.07202773088521,-34.9181305545682,,,,,America/Recife
2134,60143,60143,Parada,-8.07003328560933,-34.9177027768669,,,,,America/Recife
2135,60144,60144,Parada,-8.06721662314493,-34.9170833326086,,,,,America/Recife
2112,60121,60121,Parada,-8.06565272817258,-34.9175472220284,,,,,America/Recife
2113,60122,60122,Parada,-8.06518051128812,-34.9188999996477,,,,,America/Recife
2056,60047,60047,Parada,-8.07194439886944,-34.9266194435365,,,,,America/Recife
2057,60048,60048,Parada,-8.07279995690648,-34.9245861109702,,,,,America/Recife
2058,60049,60049,Parada,-8.0742971762981,-34.922574999794,,,,,America/Recife
2059,60050,60050,Parada,-8.07504161810614,-34.9197944437604,,,,,America/Recife
2114,60123,60123,Parada,-8.06558884399958,-34.915194444165,,,,,America/Recife
2045,60036,60036,Parada,-8.06617495604495,-34.9126527774822,,,,,America/Recife
2046,60037,60037,Parada,-8.06346383868356,-34.9118833331747,,,,,America/Recife
2047,60038,60038,Parada,-8.06047217411298,-34.9109999993627,,,,,America/Recife
2048,60039,60039,Parada,-8.05759162073795,-34.9102277775291,,,,,America/Recife
5975,180313,180313,Parada,-8.05819717069306,-34.9074499995693,,,,,America/Recife
5977,180315,180315,Parada,-8.05879161572486,-34.9030749993767,,,,,America/Recife
6500,PA90318,180316,Parada,-8.0567601117258,-34.8986618481783,,,,,America/Recife
2050,60041,60041,Parada,-8.06196106416493,-34.912997221611,,,,,America/Recife
2051,60042,60042,Parada,-8.06424161832967,-34.9136833327927,,,,,America/Recife
2115,60124,60124,Parada,-8.06514995277023,-34.9158333327166,,,,,America/Recife
2069,60060,60060,Parada,-8.07277773448339,-34.9243805552357,,,,,America/Recife
2076,60067,60067,Parada,-8.07122217599865,-34.9280666665157,,,,,America/Recife
2091,60100,60100,Parada,-8.07115551226524,-34.9291388883549,,,,,America/Recife
2092,60101,60101,Parada,-8.07136384038669,-34.9285888880627,,,,,America/Recife
2052,60043,60043,Parada,-8.06836661915025,-34.9364194439622,,,,,America/Recife
2053,60044,60044,Parada,-8.06920828552207,-34.9336972215672,,,,,America/Recife
2054,60045,60045,Parada,-8.06963606257156,-34.9325166657616,,,,,America/Recife
2055,60046,60046,Parada,-8.07073605961144,-34.929663888359,,,,,America/Recife
2093,60102,60102,Parada,-8.07008883938988,-34.9284527773769,,,,,America/Recife
2094,60103,60103,Parada,-8.06703050806675,-34.9276111109251,,,,,America/Recife
2095,60104,60104,Parada,-8.06551939890598,-34.9272277767389,,,,,America/Recife
2096,60105,60105,Parada,-8.06363328582674,-34.9266194436075,,,,,America/Recife
2097,60106,60106,Parada,-8.06152495278685,-34.9259861102944,,,,,America/Recife
2025,60004,60004,Parada,-8.06107217587298,-34.9238472215802,,,,,America/Recife
2026,60005,60005,Parada,-8.06184717136773,-34.9207388882079,,,,,America/Recife
2027,60006,60006,Parada,-8.06251939569024,-34.9177027772436,,,,,America/Recife
2028,60007,60007,Parada,-8.06263328538219,-34.9149027769068,,,,,America/Recife
2029,60008,60008,Parada,-8.06269162328991,-34.9125416656876,,,,,America/Recife
2030,60009,60009,Parada,-8.06189439759205,-34.9079694435748,,,,,America/Recife
2031,60010,60010,Parada,-8.06136106434915,-34.9054972216639,,,,,America/Recife
5985,180323,180323,Parada,-8.06106940206695,-34.8836361108767,,,,,America/Recife
5993,180331,180331,Parada,-8.06329161978739,-34.8797527775842,,,,,America/Recife
5958,180296,180296,Parada,-8.06285392353234,-34.8799016307556,,,,,America/Recife
5962,180300,180300,Parada,-8.06181384563041,-34.8818638885377,,,,,America/Recife
6012,180367,180367,Parada,-8.05269717333581,-34.9017444441741,,,,,America/Recife
6087,180459,180459,Parada,-8.05314161945358,-34.9059333324499,,,,,America/Recife
7249,PA19582,180428,Parada,-8.05415829366669,-34.9088272607231,,,,,America/Recife
7307,PA19623,180429,Parada,-8.0546640204105,-34.9088995553179,,,,,America/Recife
6061,180431,180431,Parada,-8.05974957455176,-34.9100056854865,,,,,America/Recife
6062,180432,180432,Parada,-8.06077723283138,-34.9100556500181,,,,,America/Recife
2149,60158,60158,Parada,-8.06224161719202,-34.9107527769233,,,,,America/Recife
2035,60014,60014,Parada,-8.06244995562983,-34.9123638882382,,,,,America/Recife
2036,60015,60015,Parada,-8.06238328658149,-34.9146527769539,,,,,America/Recife
2037,60016,60016,Parada,-8.06231106067124,-34.9171972215353,,,,,America/Recife
2038,60017,60017,Parada,-8.0619027279173,-34.9194805552814,,,,,America/Recife
2039,60018,60018,Parada,-8.06145828615847,-34.9213277769873,,,,,America/Recife
2040,60019,60019,Parada,-8.06087773022332,-34.9236277769235,,,,,America/Recife
2103,60112,60112,Parada,-8.06113328451599,-34.9259944437033,,,,,America/Recife
2104,60113,60113,Parada,-8.06302773168526,-34.9265805552462,,,,,America/Recife
2105,60114,60114,Parada,-8.06548050481266,-34.9273472213014,,,,,America/Recife
2106,60115,60115,Parada,-8.0669360602569,-34.9277611103592,,,,,America/Recife
2107,60116,60116,Parada,-8.06854995319017,-34.9281611108628,,,,,America/Recife
2071,60062,60062,Parada,-8.07037495452929,-34.930380555412,,,,,America/Recife
2072,60063,60063,Parada,-8.06939717670692,-34.9328916659815,,,,,America/Recife
2073,60064,60064,Parada,-8.06891662249754,-34.9343166662646,,,,,America/Recife
2150,60159,60159,Parada,-8.06945828178929,-34.9358611102399,,,,,America/Recife
2151,60160,60160,Parada,-8.07045828550161,-34.9381166660676,,,,,America/Recife
2075,60066,60066,Parada,-8.06808050886064,-34.9380999996623,,,,,America/Recife
2120,60129,60129,Parada,-8.07459439571833,-34.9231749993847,,,,,America/Recife
2122,60131,60131,Parada,-8.07864717792478,-34.9223555548207,,,,,America/Recife
2126,60135,60135,Parada,-8.07911661840423,-34.9208861106724,,,,,America/Recife
2131,60140,60140,Parada,-8.07716106395686,-34.9185611102814,,,,,America/Recife
2129,60138,60138,Parada,-8.07558328993476,-34.9183444434735,,,,,America/Recife
6050,180414,180414,Parada,-8.06333883974277,-34.907747221799,,,,,America/Recife
5948,180285,180285,Parada,-8.06047217264608,-34.8805361110001,,,,,America/Recife
5818,180138,180138,Parada,-8.06197812710402,-34.8800812815254,,,,,America/Recife
6011,180366,180366,Parada,-8.05293606702222,-34.896905555217,,,,,America/Recife
2067,60058,60058,Parada,-8.07499162275642,-34.9191722213128,,,,,America/Recife
2068,60059,60059,Parada,-8.07435828332849,-34.9220666663567,,,,,America/Recife
2070,60061,60061,Parada,-8.07185828844633,-34.9264444437283,,,,,America/Recife
2109,60118,60118,Parada,-8.06454995011726,-34.9209611107474,,,,,America/Recife
5892,180217,180217,Parada,-8.06342456955585,-34.8784343242465,,,,,America/Recife
5895,180220,180220,Parada,-8.06304439469934,-34.8783638883607,,,,,America/Recife
6063,180433,180433,Parada,-8.06317862200879,-34.9095836825423,,,,,America/Recife
6064,180434,180434,Parada,-8.06473159650687,-34.9092850282613,,,,,America/Recife
2308,70152,Terminal de Tejipió,Parada,-8.09001940016531,-34.9562805545294,,,,,America/Recife
2307,70151,70151,Parada,-8.08819717300935,-34.9563305548623,,,,,America/Recife
2305,70150,70150,Parada,-8.08690273290581,-34.9563638884587,,,,,America/Recife
2022,60001,60001,Parada,-8.06366661928055,-34.9343527771475,,,,,America/Recife
2024,60003,60003,Parada,-8.06161105992343,-34.9296055545092,,,,,America/Recife
2155,60261,60261,Parada,-8.06057495442784,-34.9263333327636,,,,,America/Recife
2098,60107,60107,Parada,-8.05955551163484,-34.9253499994281,,,,,America/Recife
2099,60108,60108,Parada,-8.05779439994459,-34.9248138883263,,,,,America/Recife
2100,60109,60109,Parada,-8.05582495372357,-34.9240333326905,,,,,America/Recife
2085,60094,60094,Parada,-8.05583883955893,-34.9229194441893,,,,,America/Recife
2086,60095,60095,Parada,-8.05631662003239,-34.9210055545611,,,,,America/Recife
2087,60096,60096,Parada,-8.0567499571709,-34.9194027775046,,,,,America/Recife
2353,80036,80036,Parada,-8.05708884211665,-34.9182249989777,,,,,America/Recife
2354,80037,80037,Parada,-8.05732773216608,-34.9174305549892,,,,,America/Recife
2089,60098,60098,Parada,-8.05813884089254,-34.9146138880645,,,,,America/Recife
2090,60099,60099,Parada,-8.0586443977798,-34.9129166665075,,,,,America/Recife
5893,180218,180218,Parada,-8.06334717203151,-34.8784249995146,,,,,America/Recife
2355,80038,80038,Parada,-8.05864439544891,-34.912591665654,,,,,America/Recife
2357,80040,80040,Parada,-8.05808050523119,-34.9144388880434,,,,,America/Recife
2081,60090,60090,Parada,-8.05748606093825,-34.9164888881719,,,,,America/Recife
2082,60091,60091,Parada,-8.0568138417222,-34.9187916657562,,,,,America/Recife
2083,60092,60092,Parada,-8.05628328688284,-34.9207972217353,,,,,America/Recife
2084,60093,60093,Parada,-8.05586106390604,-34.9223944437523,,,,,America/Recife
2101,60110,60110,Parada,-8.05578328442945,-34.9242416664218,,,,,America/Recife
2102,60111,60111,Parada,-8.05928606209845,-34.9254027774639,,,,,America/Recife
2041,60020,60020,Parada,-8.06031939829132,-34.9269499992466,,,,,America/Recife
2042,60021,60021,Parada,-8.06206661693661,-34.9312111108228,,,,,America/Recife
2043,60022,60022,Parada,-8.06343328581307,-34.9344555550315,,,,,America/Recife
2152,60161,60161,Parada,-8.06423328606246,-34.9364583322964,,,,,America/Recife
6128,190034,190034,Parada,-8.0764416218742,-34.9431861108167,,,,,America/Recife
2078,60083,60083,Parada,-8.08207772680723,-34.9443416662339,,,,,America/Recife
2310,70154,70154,Parada,-8.08671383788363,-34.9564611108944,,,,,America/Recife
2309,70153,70153,Parada,-8.08852217038194,-34.9564166660416,,,,,America/Recife
5897,180222,180222,Parada,-8.06483051172178,-34.8787083325222,,,,,America/Recife
5899,180224,180224,Parada,-8.06559717810125,-34.8790305553012,,,,,America/Recife
6947,PA01031,EMBARQUE / DESEMBARQUE 16 - TI Cais de Sta. Rita,Parada,-8.067938927706,-34.8758587503719,,,,,America/Recife
5952,180290,180290,Parada,-8.06386106836285,-34.878249999228,,,,,America/Recife
5957,180295,180295,Parada,-8.06336384397255,-34.8791444434704,,,,,America/Recife
5983,180321,180321,Parada,-8.05906106311884,-34.8873777774589,,,,,America/Recife
845,20147,20147,Parada,-8.07551384432872,-34.9360333329342,,,,,America/Recife
2023,60002,60002,Parada,-8.06274995024367,-34.9322555553461,,,,,America/Recife
2088,60097,60097,Parada,-8.0575527323279,-34.9166694441266,,,,,America/Recife
5964,180302,180302,Parada,-8.061208287901,-34.8830555549203,,,,,America/Recife
2080,60089,60089,Parada,-8.05813328963535,-34.9142499995186,,,,,America/Recife
2143,60152,60152,Parada,-8.07303884383229,-34.9294972212932,,,,,America/Recife
2144,60153,60153,Parada,-8.0752693978596,-34.930452777171,,,,,America/Recife
1608,40176,40176,Parada,-8.07918883913504,-34.9329944434174,,,,,America/Recife
1607,40175,40175,Parada,-8.07924717663383,-34.932202776774,,,,,America/Recife
2142,60151,60151,Parada,-8.07311939258892,-34.929399999267,,,,,America/Recife
848,20150,20150,Parada,-8.07182495261683,-34.9389138883489,,,,,America/Recife
849,20151,20151,Parada,-8.07511662212252,-34.9367055553419,,,,,America/Recife
850,20152,20152,Parada,-8.07904161964392,-34.9342416663958,,,,,America/Recife
7262,PA19591,Terminal Casa Amarela,Parada,-8.0191034803986,-34.9223621766896,,,,,America/Recife
3572,110204,110204,Parada,-8.01998648858035,-34.921531523992,,,,,America/Recife
3209,100017,100017,Parada,-8.02152773497853,-34.9210282417244,,,,,America/Recife
3210,100018,100018,Parada,-8.0223110966406,-34.9198671595934,,,,,America/Recife
3211,100019,100019,Parada,-8.02364439617533,-34.9184361102158,,,,,America/Recife
3226,100039,100039,Parada,-8.02506331799419,-34.9168416697889,,,,,America/Recife
3218,100027,100027,Parada,-8.02518328750149,-34.9151916660943,,,,,America/Recife
3217,100025,100025,Parada,-8.02432773385754,-34.9167611106113,,,,,America/Recife
3207,100015,100015,Parada,-8.02302217933082,-34.9186833323473,,,,,America/Recife
3208,100016,100016,Parada,-8.02113815385875,-34.9213323250498,,,,,America/Recife
3405,110008,110008,Parada,-8.02106768637572,-34.9202344126946,,,,,America/Recife
3406,110009,110009,Parada,-8.02129995189566,-34.9179972218565,,,,,America/Recife
3407,110010,110010,Parada,-8.0224638420779,-34.9150027771639,,,,,America/Recife
3408,110011,110011,Parada,-8.02330550597123,-34.913644444106,,,,,America/Recife
3409,110012,110012,Parada,-8.0246027289454,-34.9104027775594,,,,,America/Recife
6966,PA01035,110013,Parada,-8.02556280169227,-34.9069681800028,,,,,America/Recife
3388,100213,100213,Parada,-8.0276082847766,-34.9048861101469,,,,,America/Recife
3219,100029,100029,Parada,-8.03056225135406,-34.9079373606158,,,,,America/Recife
3220,100030,100030,Parada,-8.03249848476724,-34.9100429948688,,,,,America/Recife
3344,100165,100165,Parada,-8.03360641461795,-34.9098034155221,,,,,America/Recife
3332,100153,100153,Parada,-8.03493664028537,-34.9089622417745,,,,,America/Recife
7306,PA19622,180423,Parada,-8.04136376885646,-34.9086727088728,,,,,America/Recife
6056,180424,180424,Parada,-8.0431830480421,-34.9088837852555,,,,,America/Recife
6057,180425,180425,Parada,-8.04594995471693,-34.9097527772593,,,,,America/Recife
6058,180426,180426,Parada,-8.04886763018752,-34.9087661990674,,,,,America/Recife
6059,180427,180427,Parada,-8.05188196076078,-34.9084151066186,,,,,America/Recife
6897,PA80001,80001,Parada,-8.05613502871035,-34.910436223012,,,,,America/Recife
2323,80003,80003,Parada,-8.05450970501847,-34.9134886588427,,,,,America/Recife
6898,PA80005,80005,Parada,-8.0527367479723,-34.91662125125,,,,,America/Recife
6899,PA80007,80007,Parada,-8.05053261965714,-34.9205446294652,,,,,America/Recife
6834,PA80011,80011,Parada,-8.0474326945475,-34.9262078604337,,,,,America/Recife
2330,80013,80013,Parada,-8.04507954657526,-34.9304638944073,,,,,America/Recife
2332,80015,80015,Parada,-8.0438351232176,-34.9327549203697,,,,,America/Recife
2334,80017,80017,Parada,-8.04249049652456,-34.9351706736815,,,,,America/Recife
2336,80019,80019,Parada,-8.03940834838095,-34.9408535838801,,,,,America/Recife
2523,80233,80233,Parada,-8.03950828621741,-34.9463166659376,,,,,America/Recife
2524,80234,80234,Parada,-8.04183606504846,-34.9469027769143,,,,,America/Recife
2525,80235,80235,Parada,-8.04403051196386,-34.9475194441284,,,,,America/Recife
6122,190028,190028,Parada,-8.04711210950809,-34.9452780730233,,,,,America/Recife
2576,80289,80289,Parada,-8.05182217841223,-34.9480805549544,,,,,America/Recife
2577,80290,80290,Parada,-8.05138134502972,-34.9510573971685,,,,,America/Recife
2578,80291,80291,Parada,-8.05156237644338,-34.9533010698509,,,,,America/Recife
2579,80292,80292,Parada,-8.05400211240064,-34.9536098364396,,,,,America/Recife
2582,80295,80295,Parada,-8.05534283216472,-34.9509993407513,,,,,America/Recife
2581,80294,80294,Parada,-8.05458752678951,-34.9496440810367,,,,,America/Recife
2580,80293,80293,Parada,-8.05318660083376,-34.9488381539459,,,,,America/Recife
2583,80296,80296,Parada,-8.05222773070187,-34.9473805552787,,,,,America/Recife
2590,80303,80303,Parada,-8.05930349820151,-34.9468807498783,,,,,America/Recife
2594,80307,80307,Parada,-8.05783078014283,-34.9515806011142,,,,,America/Recife
2595,80308,80308,Parada,-8.05740568136955,-34.9528767827887,,,,,America/Recife
2596,80309,80309,Parada,-8.05676716280112,-34.9551380394641,,,,,America/Recife
2554,80264,80264,Parada,-8.05508787216959,-34.9561869099397,,,,,America/Recife
2558,80268,80268,Parada,-8.05206446443501,-34.9553311825486,,,,,America/Recife
7308,PA19624,80269,Parada,-8.05004652861188,-34.9547531803046,,,,,America/Recife
2559,80270,80270,Parada,-8.04715483822268,-34.9539439288082,,,,,America/Recife
2566,80277,80277,Parada,-8.04645055689915,-34.9522077677921,,,,,America/Recife
2567,80278,80278,Parada,-8.04647670858819,-34.9502852505304,,,,,America/Recife
2568,80279,80279,Parada,-8.04649473796291,-34.9487717414275,,,,,America/Recife
2528,80238,80238,Parada,-8.0413638448827,-34.9466527770008,,,,,America/Recife
2529,80239,80239,Parada,-8.03886383733733,-34.9460222213969,,,,,America/Recife
2587,80300,80300,Parada,-8.03844924246457,-34.9453117560152,,,,,America/Recife
2339,80022,80022,Parada,-8.03829439323619,-34.9433194435043,,,,,America/Recife
2337,80020,80020,Parada,-8.04058051211859,-34.9391694442259,,,,,America/Recife
2335,80018,80018,Parada,-8.04207494906495,-34.9364805547842,,,,,America/Recife
2333,80016,80016,Parada,-8.04324717088497,-34.9343611102575,,,,,America/Recife
2331,80014,80014,Parada,-8.04538606051193,-34.9304916658576,,,,,America/Recife
7309,PA19625,80012,Parada,-8.04761410740603,-34.9264840948988,,,,,America/Recife
7310,PA19626,80356,Parada,-8.04922943242422,-34.9235368197022,,,,,America/Recife
6835,PA80008,80008,Parada,-8.04968172067644,-34.9226855332663,,,,,America/Recife
6836,PA80006,80006,Parada,-8.05278395974099,-34.9172119087811,,,,,America/Recife
6837,PA80004,80004,Parada,-8.05441991251326,-34.9141327328334,,,,,America/Recife
6838,PA80002,80002,Parada,-8.0561620828922,-34.9110106415414,,,,,America/Recife
6052,180416,180416,Parada,-8.05666448178959,-34.9070064365586,,,,,America/Recife
6053,180417,180417,Parada,-8.05280828320938,-34.9066777769283,,,,,America/Recife
6054,180418,180418,Parada,-8.05103884595187,-34.9065305546907,,,,,America/Recife
6055,180419,180419,Parada,-8.04869439434643,-34.9063499995642,,,,,America/Recife
7237,PA19573,180420,Parada,-8.04687004341334,-34.9067340927438,,,,,America/Recife
7238,PA19574,180421,Parada,-8.04429854129397,-34.9075837779134,,,,,America/Recife
7239,PA19575,180422,Parada,-8.04146452839719,-34.9085047922876,,,,,America/Recife
3331,100152,100152,Parada,-8.03541447753242,-34.9089792402366,,,,,America/Recife
3326,100147,100147,Parada,-8.03463437637598,-34.9052159248668,,,,,America/Recife
3327,100148,100148,Parada,-8.03500079109849,-34.9030347886244,,,,,America/Recife
3200,100008,100008,Parada,-8.03361384586903,-34.9031833330943,,,,,America/Recife
3202,100010,100010,Parada,-8.03052492193681,-34.9060849748924,,,,,America/Recife
3203,100011,100011,Parada,-8.02967794040236,-34.907651871371,,,,,America/Recife
3204,100012,100012,Parada,-8.02821940110871,-34.9112333327865,,,,,America/Recife
3439,110042,110042,Parada,-8.02335128269245,-34.9132876682798,,,,,America/Recife
3440,110043,110043,Parada,-8.02235273133102,-34.9148611104045,,,,,America/Recife
3441,110044,110044,Parada,-8.02193608840198,-34.9155641729656,,,,,America/Recife
3442,110045,110045,Parada,-8.02087441383984,-34.9202682166016,,,,,America/Recife
2365,80048,80048,Parada,-8.05253884534507,-34.9193388882865,,,,,America/Recife
6938,PA01022,EMBARQUE / DESEMBARQUE 07 - TI Cais de Sta. Rita,Parada,-8.06808691647838,-34.8755598151927,,,,,America/Recife
5960,180298,180298,Parada,-8.06410418676902,-34.8779084972711,,,,,America/Recife
7261,PA19590,180407,Parada,-8.07672041633212,-34.9071551417149,,,,,America/Recife
5974,180312,180312,Parada,-8.05806384416119,-34.9068638881492,,,,,America/Recife
